index,set
84038,support
83985,support
84065,support
83976,support
12899,support
66295,support
57023,support
84051,support
84035,support
12893,support
12840,support
12831,support
84039,support
8850,support
12830,support
12804,support
84034,support
12900,support
8851,support
66303,support
32489,support
12835,support
73338,support
12887,support
66288,support
84042,support
84013,support
12820,support
12827,support
66298,support
66306,support
66314,support
12837,support
83990,support
76283,support
57030,support
13677,support
84043,support
83989,support
84009,support
83979,support
73340,support
12828,support
76290,support
19078,support
83997,support
66287,support
12799,support
84055,support
13679,support
84005,support
12787,support
12800,support
76284,support
12848,support
12792,support
84020,support
84026,support
76281,support
83991,support
12857,support
84059,support
12833,support
84004,support
83987,support
12892,support
12881,support
12858,support
19074,support
19076,support
84028,support
57024,support
83980,support
32493,support
84054,support
73339,support
12815,support
84023,support
12863,support
66294,support
8853,support
83998,support
12903,support
19073,support
12789,support
76282,support
84003,support
32491,support
12819,support
12853,support
12876,support
72330,support
19077,support
80417,support
83993,support
32486,support
66292,support
19082,support
66296,support
12801,support
83994,support
57026,support
80416,support
84066,support
76286,support
84057,support
19069,support
13680,support
12886,support
83992,support
84030,support
12838,support
76285,support
84058,support
84014,support
66297,support
72333,support
12811,support
12882,support
12884,support
83973,support
84025,support
66289,support
57025,support
66291,support
57022,support
12889,support
84053,support
12814,support
83974,support
12897,support
84002,support
84036,support
19075,support
84032,support
13678,support
57027,support
12826,support
12875,support
84052,support
66312,support
84000,support
8846,support
12864,support
12785,support
19079,query
12821,query
83982,query
12793,query
83975,query
84008,query
66309,query
12874,query
12895,query
83995,query
57020,query
12807,query
76292,query
84050,query
19083,query
83996,query
80418,query
12805,query
19071,query
72332,query
12817,query
84048,query
13675,query
84031,query
12904,query
66302,query
84027,query
12791,query
83972,query
80419,query
12880,query
12855,query
66290,query
83999,query
66293,query
12844,query
12865,query
12879,query
13682,query
84063,query
84049,query
12806,query
19081,query
73336,query
84056,query
32487,query
8852,query
12883,query
83978,query
66286,query
76288,query
84047,query
84017,query
12823,query
13676,query
12898,query
66300,query
12832,query
12816,query
66311,query
12877,query
72331,query
12813,query
12786,query
12842,query
66304,query
84044,query
19070,query
8849,query
83984,query
76291,query
57021,query
57019,query
19072,query
12902,query
84037,query
32488,query
66307,query
12825,query
57028,query
12846,query
84018,query
12905,query
57029,query
12841,query
84046,query
73337,query
12808,query
12851,query
84016,query
84061,query
12812,query
12859,query
66308,query
84011,query
12852,query
84022,query
32490,query
84033,query
80415,query
12860,query
12836,query
73333,query
12856,query
8848,query
57031,query
76289,query
84060,query
84040,query
12788,query
12847,query
12796,query
83988,query
32492,query
84041,query
12894,query
84001,query
83977,query
84064,query
12845,query
84007,query
12809,query
73334,query
66313,query
76287,query
83983,query
12784,query
8854,query
83986,query
12850,query
66301,query
12802,query
12798,query
32485,query
84045,query
73335,query
12795,query
80414,query
84006,query
84012,query
12822,query
84019,query
84010,query
12888,query
84015,query
66299,query
66305,query
84024,query
12794,query
19080,query
76280,query
12862,query
84062,query
66310,query
8847,query
12891,query
